clean_text,category
"घरघर ें ु हमसबको modi policiesने ाा ै।
ैे ंिा बदल ा िे ा ें
how india has changed last yrs highest unemployment rate years national sample survey office who reporttop most polluted cities world are india",1.0
last years including years modi and odd years noncongress you have been progressed chowkidaar seems our country has only progressed since 2014 such bhakt you are influenced any political party but least accept the failure things,-1.0
inspire actually fear what horror like mayawati yadav mamata banerjee reaches delhias adon with pappu pager much better have one word modi ,1.0
was modis inferiority complex against ,-1.0
this the way want you combat modi all the modi modi chants opposition leaders rallies are paid and staged,0.0
"the 2014 modi contests from vadodara and varanasi media wah what masterstroke modji licks feet the 2019 rahul gandhi contest from amethi and media rahul gandhi afraid losing running away
",-1.0
think your report suggests that now modishah have face hype mahamilawat opposition when their own own house maharastra seems disarray even before first joint rally feel lot home work needed keep flock together,1.0
the wait over the official trailer our webseries journey common man releases tomorrow produced directed ,-1.0
the utility modi that gives hope every mediocre person india that even shit can rise the top ,-1.0
congress and upa third front must having plan congress wins sure they will ruthless modishah bcz for last years they underestimated their power even nonmodi bjp nda will ensure the duo defanged,-1.0
congress hatao gareebi apne aap hatt jayegi modis frontal attack congress meerut opindia news ,0.0
"modi befooling himself referring pulwama people and around had seen many attacks then where was modi modi saviour india how pulwama tragic attack occurred
was the intelligence sleeping",-1.0
sahi baati feel this stupidity this also for modi supporters,-1.0
"after iaf pakistan why cant modi address the nation instead army officials after success missile
why modi addressing the nation instead scientists election gimmick
hypocrisy its best ",1.0
for that will have vote for modi think,0.0
days before was not knowing who you are now know bjp central leadership has taken correct decision need leaders like you support modi and his vision for india,0.0
are all bjp workers modi should become rajasthan governor kalyan singh via ,0.0
"god utha baba
this shows the failure pappu gandhi frightened find against and aspiring compete with modi lol  ",1.0
with full authority act took years for turn around the sick company taken over naturally least years required streamline huge country like india which was left critical condition previous govtmodi deserves two more terms,1.0
vote for bjp vote for modi jai hind ,0.0
should extrapolate that modi desperate today that tested space missile technologywe cannot discount kanchan guptas intelligence his grasp indian history ,-1.0
support only modi sir ,0.0
last time team organised flash mob more than 500 people days reached out more than lakh people just mysore region this time think people are taking for granted that anyway people will vote for modi,1.0
lolyou think their conviction genuine nothat sentiment was simply based their desire put down modi however they could,1.0
sorry boss not aspiring for any post just replied his post his statement misleading has god fathers money power karnataka rss few leaders given different pictures modi and amithji was more matured,-1.0
"modi should definitely accomplish once hes back with bang
will change much for the better
looking forward ",1.0
benjamin and modi are applying similar tactics win upcoming general elections modi trying mess with pakistan and opress the muslims please extrimist hindu voters benjamin doing the same gaza win sympathies and votes extrimist jews ,1.0
perhaps there group accustomed the public conduct from manmohan singhs tenure had set low standards public accountability decisiveness and national pride does not mean modi should hide his magnetic persona,1.0
also the chowkidar snoops and spy young women’ ,1.0
feel just criticize modi you are not reading both the situations read and understand both the situations common indian citizen not modi critic,-1.0
vivek oberoi absolute master doing villain roles eagerly waiting for narendra modi biopic ,1.0
its drdos success but modi makes seem did his govt did ,1.0
"mai bhi chowkidar the mere bhai
thank for gst india modi sir
speaker person elder brother rahul rai ",-1.0
best efforts being made you make 2019 presidential election harping modis popularity alone bet that you give todays poll seats bjp wouldnt above 180 seats dare you this honestly,1.0
when congress launched narega dig land for 100 days and get ₹100 per day liberals consumed fevicol when modi said that pakora selling can considered employment same liberals got orgasm now kamalnath giving better employment for those unemployed liberals ,1.0
"vivek oberois lawyer hitesh jain have filed our detailed response the showcause notice received from the election commission have submitted that biopic narendra modi not violation model code conduct
source ani",1.0
same show man eating pani puri said supports rahul gandhi modi hasnt given lakh congress will give least lakh ,-1.0
modi fights from two seats its confidence and others the same its insurance policy how low you can please your boss,0.0
minutes waiting clearly shows that modi likes keep people waiting just like made all queue for our own money,1.0
"the average gdp growth rate upa 667
nda 735 its very difficult maintain high gdp growth with the low inflation rate achievements the modi government ",-1.0
this how plan fund the minimum income scheme taking donations bhikari kare chowkidaar vaar baar bhi modi sarkaar ,0.0
modi giyo may 2019 soch badle chowkidar badle soch badle badle soch badle chor badle soch badle chai wala badle jai hind jai congress,0.0
chowkidar modi has failed provide employment has failed stop wrongfully implemented gst president barrister asaduddin owaisi ,-1.0
watch the promo just can say woow ’ very talented actor our ashu  actually proof himself since years turkish fans talk abt the web series todaythey found amazing great all waiting for impatiently,1.0
considering the rich contribution billava community from mangalore udupi karnataka bjp governor position can given janardhana poojary senior leader the place very well appreciated the corruption free govt modi ,1.0
thats the real pain browhy much oppose modichor log dhukan band gai,1.0
oppositions unitedly ask modi why you didnt bring back black money but did they guts ask congress how did you allow black money into swiss bank for years ,-1.0
but modi indian hitler and using hinduism his symbol for hatred uncanny resemblance ,0.0
goa manohar parrikars son hints joining politics says ‘will honour his life continuing his legacy’ ,0.0
very goodhumored way taking opponents modi dont vote for sharab sprldbsp which harmful for the development ,1.0
there only one man who can place india competition with china next and thats modi china was behind india before 1967 now chinese economy time bigger than india the world,-1.0
looks like the chowkidar space jokes have reached narendra modi heres what said his rally odisha’ koraput district ,0.0
also thanks visionary nehru that gave security council permanent membership china and biggest achievement nehru kashmir issue future generations will forget modi and other pms but they will not forget nehru because sowed seeds kashmir dispute,1.0
think the movie looks crappy and propagandist that even releases only going damage bjp will help take both vivek and modis career down ,-1.0
good way find out congressies your followers list dubey ,1.0
hello sir your ppl are not replying you also think how railway police and indian are corrupted they are not replying there senior also kaise kaise chokidar baitha rakhe hai modi ,0.0
here point out that the socalled reset the indiachina bilateral relationship that the wuhan summit supposed have brought about just much rubbish ,1.0
begusarai witness fierce battle bet ugly face modi regime giriraj singh maligned fierce leftist student leaderkanhaiyareally,-1.0
modi madeoutside demonetiseindia rafael chowkidari bymodi matric loot india make rafael france iiit amethi chowkidari smiriti iranimatric loot amethi youth future closing iiit amethi smriti irani hrd minister which ran for years 20052016,0.0
ragamodi our primeministerhes promoting indiayou dont know the meaning arroganceotherwise you cant somucch arrogant,0.0
jai jagannathhope jagannath bless you and modi make new india,1.0
modi told you 2014 ,0.0
there are lakhs chowkidars every part country modi ,0.0
lok sabha poll tracker live gives clean chit modis mission shakti address ,1.0
watch live narendra modis live address the nation ,1.0
even tarek fateh say much about pakistan  you believe him the same sense congress paid agencies are struggling stop modi wave,1.0
the same journalists who asked modi about his lacs will ask rahul the 72000,0.0
and actually voted modi ,0.0
congratulations all indians except pakistani passport holders modi again ,0.0
only pmmy loans fell the lakh lakh category tarun loans this far off from tall claims being made modi and his bjp leaders ,1.0
well ive seen modis pic wid chota modi know what mean,-1.0
ghar ghar modi probjp pages have spent crores ads free merchandise just past one week ,1.0
thank you much for sharing with all the promo your new show all are eagerly waiting and excited watch this masterpiece coming this april only ,1.0
get life modi did less than years naysayers can not differentiate between good pmparty and worst congresss intent was never they want you become muslim xtian,-1.0
seems tajinder bagga hacked modis twitter handle and posted this tweet,0.0
want modi because make empowered make financially strong make feel proud about india make accountable towards our beloved country focus development make india superpower make our farmers self relient not beggars,1.0
"one has taken the theka defeating bjp
secularism theka sirf muslims lia hai kya from 1989 are voting defeat bjp see what has happened
our nos has been fall since then parliament
even modi wave rjd lost that seat with thin margin",-1.0
wait and watch modi tells people whole india voted for him whereas did 2014 baki hai,1.0
tamil nadus strong antihindi sentiment and high levels development have made the state peculiar challenge for modi writes ayeshea ,1.0
modi and amit are averse tongue giriraj and want that does his own death,1.0
"vijay mallya appeal moves forward nirav modi set for court hearing
",0.0
how many women poor families had bank account prior initiative primeminister modi jis govt ,1.0
lets save bharat terrorists pakistan want lose opposition win ,1.0
what hell model code conduct our modi dont know these useless words just chowkidaar,-1.0
nice see mariam akhtar mir temple this modi effect,1.0
lol really minorities safest india muslims don’ kill each other india like pakistan muslims have grown times india but all hindus disappeared from pakistan pakistan jihadi country modi taking india great heights,1.0
the white shirt man modi and the womens are ministers and members bjp ,0.0
your birth also contribution late shri rajeev gandhi agree agree than understand that any big acchivement for country with involvemnt government drdo modi also have right for congrets,-1.0
while our armed forces and scientific community are permanent entity the modi government expendable and will sit the opposition after this election while can lie the people any number timesthe people have seen through him,0.0
rarest the rare picture nehru when launching anti satellite missile 1959 for which modi took credit  ,1.0
thats all the game over now the people are eagerly waiting for the election throw out modi baba theives once for all after this election the bjp party only known the history,-1.0
modi blames congress for everything and you show your loyalty him without applying your mind the question how could modi allow known defaulters escape what you gain for your senseless bhakti make use whatever education you got,0.0
omg when tweeted this 2017 thought was making this hell will remonetise what modi demonetised says rahul gandhi ,0.0
illiterate people still believe wat modi says,0.0
swati true that pakistan terrorists located will celebrate modi voted out power then they will have week indecisive anti hindu pliable confused leadership deal with and they will thrive like they gave for last sixty years,-1.0
just copying modi modi fooled saying will deposit lakh and came power don’ remember forgot soon,0.0
phone modi for the sake pakistan,0.0
this modi gift for future ,0.0
the being promoted wala ,0.0
⃣ already possession this capabilities but this the first time actually tested thanks for the courageous leadership under this modi jis nuclear weapons test moment amazing job minutes the missile used agni2 ,1.0
chalo you agree its family run party you will accept modi lenient once yogi comes,1.0
report cbi team likely leave for london assist local authorities the extradition case fugitive diamantaire nirav modi whose bail plea will come for hearing before court there friday officials said ,0.0
congress was spineless manjust puppet the hands sonia and what interest does she about the progress our country she italian modi dedicated and committed his work kudos modi har har modi,0.0
"modi has inaugurated the hollong modular
gas processing plant margherita tinsukia district assam which will process assam’ gas production ",0.0
yea highest that crossed usa now,0.0
only that having good relations gujarat bjp modi shah have business gujarat,1.0
one can stop modis development ,0.0
whose money brought modi power indeed the frauds had financed the election and harvested the returns too,0.0
agree with the logical part your answer secular ideology but pakistan was created due the fear lynchings taking place india now days modi fanning instead putting the fire off,1.0
person whose only claim fame study for years tax payer money and organize anti india gatherings this our future please understand you may not like bjp modi but support people who have some good credentials and willl good for the country,1.0
"agenda modi naya india
superpower 2020 trillion dollar economy agenda mahagathbandhan modi hatao sums for whom vote and whom not ",0.0
yeah halala khatna and teen talaq whatsapp way better than modi encouraging her wife for studies asking her for divorce that she can move her life and also respecting her choice not signing legal papers live separately ,1.0
“modi hai mumkim hai” will donald trump take away the “rocket man” and “little rocket man” titles has given north korean leader kim jong and bestow asks ‘the telegraph’ ,-1.0
congratulations har har modi,0.0
that gasbag had signone who thrives hatrednesshow can like ppl voting for modi,0.0
"२०१४ unknown name modi and his unseen vision given majority।
२०१९ modi himself his seen vision work done will give majority।",-1.0
both and are more educated than modi and both are gainfully employed rather that modi who disguised unemployment,1.0
pakistan should give freedom and respect baloch brothers otherwise baloch brothers knows how snatch freedom pak army cant stand long against baloch’ might,-1.0
united and work for modi bhi candidate bjp bass use jitana hai,-1.0
modi better spinner that warne,1.0
our modi does not have answer unemployment situation india moreover does not know the meaning employment job because worked selling tea and joined rss rss was fed times without working how does know the importance job employment,0.0
have been totally apolitical and almost inactive facebook other than wishing people birthdays etc today replied modi hating friend his post just because “’ ridiculous how people decide things based their religion” would rather not say which religion,-1.0
most corrupt sepf centered any state only worried about power and money shit given karnatala people far and comments modi doing raids entire family trying loot karnataka inch inch,-1.0
yup looks more like older version raga den modi,1.0
this gimmick being played our very own prime minister awakens all the celebrities spread awareness about voting during election time and these actors duly respond him which makes public think that they support him and modi end gaining their fans vote ,1.0
"made such promise not spread lies
this has been busted fake news many times ",0.0
"why modis exemplary leadership deserves thank for mission shakti
⁦  ",0.0
but not selling india like congress any way vote modi again,0.0
certainly moulding himself great leaderand may have long way but this point also far better choice for than our present modi ,1.0
listen moron real suffered all the bullshit policies your step dad dont try teach ones who make mimd from social media and news channels out get life feel the reality asshole and then try lick modis ass fkr still,-1.0
ktr says dont vote congress will benefit just rahul vote given you what will happen will not used protect your father kcr from pending cbi cases which were kept pending your secret friend modi judgement counting vvpats will stop you,-1.0
think israel and america using modi wage war with pakistan full fill their agenda but they will fail they have underestimated pakistan and was surely big shock them the way pakistan retaliated,-1.0
modi for success,1.0
modi hve ruled for many yearswe would hve definitely get much better more institutionnehru was playboy,1.0
what told not small differencehe brought modi and didi same catagory knowing very well what didi has done uplift bengal but denied everythinghe should have avoided this controversy,1.0
what explains modi govt doling out contracts chinese firms for every project the fact that our trade deficit with china nearly doubled last yrs during mms rule went from slight trade surplus with china billion deficit modi never spoke abt why ,-1.0
coward and psychopath modi who visited china times and swung with india but dared not open his mouth patriot very coward patriot then not outright sell out his master mukesh ambani who getting all his jio phones manufactured there ,1.0
modi are waiting its 1207,0.0
"modi only flow the rule great leader the world
all the indian support pmodi",1.0
2013 upa didnt have money buy 60k for rafale 2019 wants give 18l cryr must have done something great btw 2014 2019 ,1.0
those are nurtured none other than the congress stop misusing them modi,-1.0
not everyone friend oldies may supporting but rest thinks otherwise congi are loosing grounds the might win but with lot jodtod support modi,1.0
coz modi licking his wounds like wild dog and there all chances another fake drama but this time south warned anything happening again india would very very dangerous modi cant tolerate humilation will plan another misadventure,-1.0
when they asking people not vote modi they filmmakers eventhough many unknown people for many the moment some other filmmakers shares stage with modi they will called sanghi and failed filmmaker irrespective how successful ,1.0
bhai raga will lose for sure hence planning another location wayanad kerala thinking that the place safe congress bastion given the current modi trend well his own conduct post surgical strike congress seat safe aab bar congress char ,1.0
national survey conducted adr 300000 voters modi govt’ performance employment roads and health have been rated ‘below average’ the survey ‘better employment opportunities’ emerged the most important poll issue ,1.0
bhim army chief chandrashekhar azad will hold roadshow prime minister narendra modis parliamentary constituency varanasi today bhim army founder has been granted permission for the same the district administration ,0.0
never happened previous government people are not able believe the accessibility and hard work being done modi govt ,-1.0
"thats the issue 2019 elections
modi nota",0.0
modi address the nation follow our live blog here ,1.0
brilliant move rahul will definetly vote for modi cheers,1.0
have made stringent laws confiscate properties economic offenders who have absconded from india properties worth 14000 crore belonging vijay mallya have been seized even though total liability against him stands 9000 crore modi ,1.0
handpicks for bangalore south hell the modi20 thank you modi will the voice more than 600 million youth the parliament representing ,1.0
modis satellite fan spotted why are journalists doing the job sambit patra,0.0
"dear father uncles cousins grandfather served this land and know what patriotism isbetter than your yardstick
you are free hate modi but you are supposed stand one with modi front foe talk one language ever your father taught you ",-1.0
india modi lord rama are omnipresentbut pms picture railway ticketair india boarding pass stretch even for modi fan like ,0.0
guys watch the biopic the our beloved prime minister narendra modi ,1.0
all indian women who are scaling new heights making the country proud are chowkidars all the women the country pledge join modi this endeavour empowering women for empowered nation,1.0
air india withdraws boarding passes after criticism over pics and guj them ,0.0
narendra modi one the greatest indian ever born instrument god has changed the politics this nation forever forcing politicians shed their feudal tendencies mingle with common man and work hard divine,1.0
rajasthan ashok gehlot attacks modi over his address asat missile test ,0.0
todays modi rally jammu ,0.0
this the historical day for india congratulate honorable prime minister and scientist who delivered this mission shakti more powerfully and successfully its giant leap our nation its required political will and narendra modi has ,1.0
this trailer looks more compelling that the modi movie ,1.0
its not about particular modi its about entire bjp tamilan have some pride self respect now modi led govt suppressing govt became spineless get back our pride have work hard eliminate both bjp admk,-1.0
always had asat capability this test only confirms any other time the drdo usually puts press note and modi tweets congratulatory message but not now had make big news how much more cheap this election season going get,1.0
hope knw the answer  ,0.0
those who say why credit modi too this link has the answer political will very important and the lack the upa era put spokes this ambitious project ,1.0
modi took the decisions immediately gave free hand the scientists drdo they proved india asat missile capable nation modi must praised given credit for along with the drdo scientists congress refused give permission drdo scientists ,1.0
also home nirav modi vijay malaya etc etc ,0.0
modi kaka was lakshanamtastic y00th well played,0.0
prime minister narendra modi today will deliver some important messages from 1145 1200 ,1.0
one day modi said there chya our country everyone have common sense and that will make better nation and then keju came front prove him wrong,-1.0
modi declaring that indiagandu ,0.0
last years epfo membership has increased crores indicating increasing formalisation jobs the country all this happening with commitment modi govt whose focus spur high growth and formalization economy through structural reforms,1.0
"this the story hindu women india and sure hafeez saeed congress not responsible for this because hindus are obsessed with modi and sanghis
",-1.0
this new india under modi year old person contesting elections itself big achievement and proof young india new india  all the best are proud you ,1.0
india successfully shoots down satellite space modi jai hind ,1.0
one has say rahul winning every field morally bjp was giving bribe veteran actors modi tagged many actors ask for campaign bjp played pakistan card killed their own soldiers just months before election performed balakot drama cover first strike,1.0
pappu appears allergic modi whole world appreciates modi you are the only one criticising him thats the reason you are nick named grow baby,1.0
course the tough fight for between modi and modi and modi,-1.0
4th point where you make money chote chote nirav modi type ,0.0
every statement given mahbuba against the govt and for the sake terrorists and religionism its clear that she running self interest political shop fooling the people aware these type corrupt politicians and vote for modi,-1.0
modi will next ,0.0
drdo aur modi but bhut subhkamnaye will the world namo again ,0.0
not going win elections pappu loser and the congress chor party bharat mata jai gandhis should retire and back italy bloody non indians namo jai modi will win wait for your loss,1.0
answer narendra modi better then narasimha rao and atal bihari vajpayee ,1.0
going announce lok sabha elections results quips ahead ,0.0
tell one rally where modi doesnt use teleprompter hes orator like vajpayeeji the only reason doesnt press conference coz cant use teleprompter ,0.0
modi has forced every politician woo hindus,-1.0
misfired modi ,0.0
that said only modi will open and bold about our freindshipcongress will only freinds behind the curtains are proud our partenership with israel,1.0
bjp doesnt have that much credibility but bcoz the personal one sided blind attack modi the whole opposition and sickular brigade has curiously woken people and they can see the squirm behind the blind hatred bcoz they used survive handouts previous govts,-1.0
why bjp and modi jumping about space organisations and scientists achieved lot even before modi surfaced godhra the foundations and encouragement science and technology india started even before modi born has modi any phobia,0.0
modi has destroyed the economy then where will find the funds from more taxes for the middle class scary thought ,0.0
"see what did
",0.0
you use acronyms like modi excuse india ,-1.0
they might not flames but could the shock waves trees falling like 1984 but thats the propaganda and brainwashing perpetuated left wingers that modi will kill democracy hasnt yet,-1.0
because ayushman bharat yojna lakh families have gotten the benefit treatment lakh modi his jammu rally ,0.0
who killed the kar sevaks who killed the sikhs where was mms press conference after 2611 attack terrorists are responsible for every attack modis government gave free hand army after pulwama bootlickers italian mafia family ,1.0
unlike pak who goes for every petty thing and brag all the time modi doesnt approach thats big achievement has address nation,0.0
todays interview with republic bharat comes three months after modi’ last interview news agency asian news international follow live updates ,1.0
modi sapath lenge per aap nhi honge because your poor record minister,-1.0
modi’ 2019 mantra forget achhe din fear terror pakistan theprint via ,0.0
let release whoever seen that movie won’ vote for modi damn sure that,1.0
jnu makes called liberals antinationalist last not the least antimodi ,-1.0
either way are going get only thing with modi its more predictability sanity over chaotic opposition,1.0
think should vote for this guy prove his patriotism ,0.0
terrorists pakistan want lose opposition win modi ,1.0
your first name tells why are very serious about modi ,-1.0
live update people india have decided their mandate chowkidar will never injustice narendra modi ,1.0
these are called communist and your bootlickers who call themself filmmaker class actor supporting modi while grade film maker supporting congress ,1.0
rahul will now try destroy her satellites steal modis thunder ,-1.0
"why dont you say the same about muslims instead people who support modi
also all muslims are like extremist some showsome dont you are good actor",1.0
and only modi can bring fame india,0.0
proud our indian scientist and support indian government thank modi sir,1.0
"this from israeli media “the congresswoman seeking the democratic partys presidential nomination suffers from severe case selective moral outrage her love for massacrecomplicit modi just disqualifying her apologetics for bashar assad”
",-1.0
you and modi are fake the fake video you are quoting,-1.0
india cant survive without modi please truth india know wont survive modi and his squad comes into power again,0.0
"india’ prime minister narendra modi says india shot down loworbit satellite india only the fourth country acquire such specialised and modern capability after the russia and china
",1.0
"why much hype address nation about tell this good news modi absolute hype and fully shit
credit indian scientists and not you chowkidar
",1.0
spaced out ,0.0
firstly all you are politician why you still have the title gen else say gen you cant take the glory soldier and benefits politician you sold your loyalty corrupt bjp party which party chor chowkidars where modis degree answer that first,0.0
"brothers friend asked for ipl match today getting free tickets condition shout modi modi seems hai last match has touched some nerves
",1.0
women not feel safe the new modified india ,1.0
2019 election for having bjp’ double engine governments both centre odisha modi ,0.0
modi giving 6000 per year after ruling for years rahul gandhi giving 6000 per month after ruling for years modi has implemented less than one month rahul gandhi still planning after years who greater ,1.0
rested our case due your believing modibabri masjid,-1.0
mad because they cant stand against modi who one man army bjp will win 50seats ,1.0
you have tortured millions tibet and they are fighting back and are uighurs whereas muslims india are well integrated 2002 was clash where modi was not found guilty look the large scale your own atrocities first,1.0
bjp receipt for disaster there one combined opposition candidate against the chowkidaar tadipar party they will back their task selling tea gali good throw bjp out noway they can win opposition parties aap congress maya akhilesh mamta bjd combine out modi,1.0
its under nehru the isro was created and now some modi bakths are teasing himshame guys,0.0
nehru was launching anti satellite missile 1959 for which modi taking credit ,0.0
the headless creatures chowkidar comments modi never promised will transfer lakh every citizen account never said about 2cr jobs per year 4some that types headless creature other educated youths india have had lagging behind,-1.0
have not received even ₹7000 from chowkidar modi last 5years,0.0
yes youre right government shall pursue such issues international front more aggressively however cannot deny that modi government has taken lots positive steps towards permanent solution the problem please see the below ,1.0
thank you much for increasing indias security and helping powerful country ,1.0
modi address nation few minutes via unfollowers,-1.0
unnecessary drama modi’ unusual address after keeping the entire nation its edge announce successful conduct anti satellite missile test was not only violation the model code ofconduct but also betrayed his fears about possible electoral benefits ,1.0
bharatiya chowkidar party releases its 201924 manifesto using modis name will banned demanding jobs will attract sedition charges constition will replaced brahmanu oral word law fekna will served daaru not chakna chors will pay gst,0.0
the first time voters must encouraged even more every first time voter must realize that yes today have reached stage where can have say the countrys decision making process modi,1.0
"join exciting and interesting event join the meeting common man support modi organised abhisek choudhary
venue lane number baidyanath nagar ayodhya nagar brahmapur odisha 760004 india india march 29th 2019 0351 ",1.0
need only modi,0.0
khouf accha hai pehle kejri team tha chandra babu naidu bhi modi khouf shows they have not served people andhra they need help drama actor kejri shows modi bjp has done work india while this leaders were busy making money scams corruptions,1.0
mission shakhtipm modi gave credit the scientists drdo for the mission opposition leaders are giving back hand complements repeatedly mentioning his name ,0.0
not only modi every leader india butcher kashmiri people and want peaceful resolution under between ind pak more blood innocents flow streets kashmir,1.0
when modi says its master stroke and when others say its joke ,0.0
everything will gone missing this country including modi degree,-1.0
wasnt modi was naresh agarawal his son who distributed liquor event tht took place jan 2019 anshul verma bjp immediately reported the matter yogi further the matter was reported police ,0.0
"summary ☝️☝️ congress coming employment modi govt expectations from modi
",0.0
presence modi one needs anything modi himself will disintegrate india ,0.0
what people need decide voters are not fool lalu voters will still vote lalu candidate even though modi given gas cylinder makan,0.0
let the haters hate modi will again india,-1.0
drugfreepunjab gaya thel main pappu tweet pappu has answer his team cld not come with some way blame this ,1.0
"how you know has ideas not its mere perception
anti satellite and all does happened during last years sure you must aware about anti missile missile execution date
were you aware about modi before 2014 that gonna launch swach mission ",1.0
india joined exclusive group world powers with military space capabilities wednesday prime minister narendra modi declared successful antisatellite missile test ,1.0
loved when called the mahagathbandhan all jokers  coming together stop modi  bro you just nailed ,1.0
milestone hit blow the bjp campaign hate and fake nationalism hope its more than just election promise like modi did many 2014 ,-1.0
last time around there were three kinds people who knew that modi was fascist and therefore voted against him they were but splintered vast majority second kind were who got carried away ,1.0
desh badal raha hai posted complaint some time back election commission aap abt new channel namo that was telecasting narendra modis childhood had not subscribed question was was allowed and permission was taken not how can free,1.0
upa sat for five years modi sat for another five years why now what else except take political mileage,0.0
who was nirav modi vijay mallya whats the reason they went family vacations,0.0
modi address dozen rallies rajasthan ahead polls ,0.0
since modi india has seen entire nation has seen even believes has seen then too all have seen ,0.0
both advani joshi have made great contributions indian politics and they dont have treated like this wish they are made mps nobody can tell anybody not contest election candidatures shud decided bjp members gandhinagar kanpur not modi shah,1.0
"its interesting how modi speeches and bjp words not have sign mandir these days this type functioning reminds the shawshank redemption hope and fear drive everything hope 2014 promises
fear 2019 stand against pakistan muslims and nationalism saffron",1.0
indian modi address the nation shortly seems one aware what ’ going saying very unusual for address the nation when the code conduct place ,1.0
modi led bjp 6000per annum possible  rahul led inc 6000per month impossible ,-1.0
accepting modi same dictator and sadist shah jahan,0.0
and none ’all are modi ,0.0
"check facts what yogi announced did and also tell one thing where your criticism when modi yogi etc announced loan waivers farmers
kindly see other side also yes you thing one side always good then need have this healthy discussion",1.0
apparently now police should arrest the guys whoever shouts the name rahul disturbing the event while candidate filing nomination similar police arrests few techies for raising pro modi slogans manyata tech park bengaluru while rahul conducts the event,-1.0
strong govt thats not led modi since modi scared not strong,1.0
india shot down one its satellites space with antisatellite missile wednesday prime minister narendra modi said hailing the country’ first test such technology major breakthrough that establishes space power ,1.0
"before 2014 won all gujarat assembly elections stoking fears terrorism never had any new vision for development but modi successfully sold his achhe din dream 2014
now after 5years back old formula muslim terrorism
pakistan etc etc ",1.0
course india sent scores satellites man space anti ballistic missilies nuclear weapon remember pokhran all during modi rule,0.0
most insecure leader modi,0.0
one thing that modi certainly achieved last years damage the mental faculties journalists much that they seem fear him even more than pakistanp,1.0
mayawati why and how modi addressed country without permission the real question,1.0
modi can’ announce what was achieved under him while can announce purely imaginary socialist schemes ,1.0
study reveals modi engaged sachin tendulkar and amitabh bachchan twitter increase visiblity ,0.0
congratulations india got the successor modi ,0.0
heard saraswats statement yes nda government should also credited but unfortunately there nda government modi government modi should credited statement was enough for that but modi dragged controversy for model code conduct violations,-1.0
congress now claims that vision provide 72k for families its another garibi hatao slogan which finally required modi after yrs actually work ,0.0
modi welcome back bihar,1.0
more than modi jis desperation looks your frustration because you couldnt ,1.0
our narendra modi are greatest leader the world,1.0
what every comedian paid bjp just talk against him get emotional and support modi  mean many people talking shita about modi but still support him ,1.0
modi fake called leader ,-1.0
striking out questions the indian express via ,1.0
"aunty modi opposition leader even body able think and dont wanna waste time like this scenario you also
thats why everyone wants modi only ",1.0
there chowkidar every indian who aspires for our country join prime minister shri narendra modis program 31st march 2019 register here  ाी ें ै ौीा िे ै े ी ि् ,0.0
hope ’ all made india  and now modi says opening such stores creating jobs and chokidar for each shop then the voter only can say and save the future choosing ,0.0
will see modi pakistan having biryani and cake and falling down imran khans wife feet wait 24th may and tadipaar will looking for some place hide,-1.0
india’ narendra modi projects military might testing antisatellite missile ,-1.0
friend from foe what level you have look for friends among pakistanis matter here there forgot tere friend honge lucky modi hai koi yogi jaisa satka hua ban jata apne friends sath tihad baitha carpet bna rha hota,1.0
cant understand one simple thingu still finds poverty india after and party ruled 70pc timemodi has just came for yrswat criteria find most poor families most poorpular families congressbut fact namo again,1.0
because these true religious fundamentalist have completely brain washed your empty heads through their neonazism’ mechanics showing the things which don’ even exist btw bhakt’ doesn’ mean follow fascist modi blindly stop being modi’ sycophantic doormat,-1.0
gadkari one such person think back when bjp lost the states some the veiled shots gadkari took modishah and the noises made few different people about making gadkari the bjp fell short 2019 even now gadkari hasnt stopped making weird statements,-1.0
now that can say with 100 surety that modi voted back power 2019 ’ ahead with icbm with 10k kms and above development and testing ,0.0
"reallife ‘chowkidars’ are all praises for modi’ movement
",0.0
you seem have misunderstood the errors vajpayee made tried emulate ram the kalyug modi being the much needed krishna who said that the righteous need not bear the onus ethicality unfair battle,-1.0
then same thing applies narendra modi first enquiry before posting posters train,1.0
gives clean chit over speech says ‘ didnt violate poll code’ ,1.0
yeain modi raj thats likely,0.0
give space its space ,0.0
modi true nationalist wont contest against soldier presume will vacate his seat for soldier warna sab kahenge modiji desh bhakti bhi jumla hai,1.0
dude you trying politically smart look fool supporting congress and mocking modiits high time explaining ppl like you what govt has done least you arent praising govt praise the actions worthy prasing and keep shut ,1.0
country for minorities and under chowkidar govt ,0.0
also heard but rahulpresident congress heralding this statement 15lacs has not been replied modi till datehe has also not replied presence anil ambani rafale there possibilty advised mukesh bail out bankrupt anil save his image,0.0
check this out,0.0
much agree need hour come back power this term will change india true sense there are very very few leaders like narendra modi world,1.0
bjp must win 2019 elections save india and indians modi very good prime minister ,1.0
"
web series modi life wow looking forward this",1.0
huge victory4 modi govt  saw india today upa was disgrace far the science tech initiatives the country was concerned modi who took bold decisions says madhavan nair head isro namo again historic,1.0
even now are paying more than that 14lakhs salary 2lakhs income tax 18gst balance lakhs nobody favours tax payer modi nonmodi workers lootega non workers muft kilayega,1.0
modi while addressing the nation india has entered its name elite space power antisatellite weapon asat successfully targeted live satellite low earth orbit ,1.0
kerala proudly communist indian state unusually competent and noncorrupt and prosperous indian standards elections coming like modi the national level they’ hose ,1.0
not but vote was polled opposition modi saying indian are pakistan and terrorist,0.0
